Date,EWA,EWC
2018-11-27,15.086703300476074,22.098764419555664
2018-11-28,15.318807601928711,22.470598220825195
2018-11-29,15.24627685546875,22.504398345947266
2018-11-30,15.086703300476074,22.512849807739258
2018-12-03,15.347817420959473,22.74102020263672
2018-12-04,14.934389114379883,22.34383773803711
2018-12-06,14.81833553314209,21.921297073364258
2018-12-07,14.73129653930664,21.802988052368164
2018-12-10,14.535460472106934,21.583269119262695
2018-12-11,14.651510238647461,21.498760223388672
2018-12-12,14.796576499938965,21.735382080078125
2018-12-13,14.789320945739746,21.693126678466797
2018-12-14,14.535460472106934,21.439598083496094
2018-12-17,14.535460472106934,21.008615493774414
2018-12-18,14.539224624633789,21.007755279541016
2018-12-19,14.373495101928711,20.75857925415039
2018-12-20,14.215295791625977,20.560964584350586
2018-12-21,13.883831977844238,20.131357192993164
2018-12-24,13.876298904418945,19.847820281982422
2018-12-26,14.350893020629883,20.466449737548828
2018-12-27,14.396092414855957,20.371936798095703
2018-12-28,14.501559257507324,20.492225646972656
2018-12-31,14.501559257507324,20.586740493774414
2019-01-02,14.388559341430664,20.775766372680664
2019-01-03,14.283093452453613,20.64688491821289
2019-01-04,14.787822723388672,21.179595947265625
2019-01-07,14.833023071289062,21.41158676147461
2019-01-08,14.946019172668457,21.643573760986328
2019-01-09,15.156954765319824,22.047401428222656
2019-01-10,15.224754333496094,22.141916275024414
2019-01-11,15.224754333496094,22.098953247070312
2019-01-14,15.164487838745117,22.184871673583984
2019-01-15,15.262417793273926,22.30516242980957
2019-01-16,15.300088882446289,22.373905181884766
2019-01-17,15.443218231201172,22.55433464050293
2019-01-18,15.503483772277832,22.700403213500977
2019-01-22,15.119287490844727,22.477008819580078
2019-01-23,15.187085151672363,22.43404769897461
2019-01-24,15.194621086120605,22.562929153442383
2019-01-25,15.4658203125,22.87224578857422
2019-01-28,15.390484809875488,22.829286575317383
2019-01-29,15.337750434875488,22.966760635375977
2019-01-30,15.586350440979004,23.164377212524414
2019-01-31,15.511017799377441,23.24170684814453
2019-02-01,15.48841667175293,23.310443878173828
2019-02-04,15.616484642028809,23.370590209960938
2019-02-05,15.872612953186035,23.50806427001953
2019-02-06,15.691818237304688,23.370590209960938
2019-02-07,15.684282302856445,23.20734214782715
2019-02-08,15.654151916503906,23.155790328979492
2019-02-11,15.608948707580566,22.94098472595215
2019-02-12,15.7671480178833,23.20734214782715
2019-02-13,15.624018669128418,23.164377212524414
2019-02-14,15.631550788879395,23.24170684814453
2019-02-15,15.880147933959961,23.551025390625
2019-02-19,15.97807788848877,23.722867965698242
2019-02-20,15.925346374511719,23.963449478149414
2019-02-21,15.857548713684082,23.843158721923828
2019-02-22,16.038347244262695,23.972042083740234
2019-02-25,16.1212158203125,23.954851150512695
2019-02-26,16.1212158203125,23.99781608581543
2019-02-27,16.05341148376465,24.057958602905273
2019-02-28,16.030813217163086,23.929079055786133
2019-03-01,16.14381217956543,23.817378997802734
2019-03-04,16.060949325561523,23.75723648071289
2019-03-05,16.113679885864258,23.740049362182617
2019-03-06,16.12874984741211,23.61117172241211
2019-03-07,16.083545684814453,23.482284545898438
2019-03-08,16.015748977661133,23.47369384765625
2019-03-11,16.15888214111328,23.679903030395508
2019-03-12,16.05341148376465,23.800199508666992
2019-03-13,16.136281967163086,23.929079055786133
2019-03-14,16.091081619262695,23.825973510742188
2019-03-15,16.15888214111328,23.851749420166016
2019-03-18,16.211610794067383,24.023591995239258
2019-03-19,16.15134620666504,24.00640869140625
2019-03-20,16.15888214111328,23.98063087463379
2019-03-21,16.25681495666504,23.93766975402832
2019-03-22,15.993147850036621,23.568212509155273
2019-03-25,16.068483352661133,23.559616088867188
2019-03-26,16.14381217956543,23.731460571289062
2019-03-27,15.97807788848877,23.636945724487305
2019-03-28,16.098613739013672,23.69709014892578
2019-03-29,16.211610794067383,23.748641967773438
2019-04-01,16.392410278320312,24.057958602905273
2019-04-02,16.309547424316406,24.057958602905273
2019-04-03,16.445144653320312,24.0837345123291
2019-04-04,16.294477462768555,24.10091781616211
